country,categoria_expectativa_vida,AE_Latente_1,AE_Latente_2,AE_Latente_3,AE_Latente_4,gdp_per_capita_current_us$
Azerbaijan,Mortalidad_Media,2.2737234970225133,0.0,4.526831064927854,1.9213786376826203,5843.5337683582
Azerbaijan,Mortalidad_Media,2.4502131575795696,0.0,4.355822968257194,1.898286329765464,4950.39949009423
Azerbaijan,Mortalidad_Media,2.294969818807209,0.0,5.290369403745659,1.9315947010520604,5574.46810432575
Azerbaijan,Mortalidad_Media,2.288094148720921,0.0,5.912269424840368,1.9144406484105878,3851.33015175141
Azerbaijan,Mortalidad_Media,2.410954924114547,0.0,5.941507527269894,1.8966391973449515,2472.95725732287
Azerbaijan,Mortalidad_Media,0.5038344054340724,0.0,2.9106962893858985,0.0,1578.36733030667
Azerbaijan,Mortalidad_Media,0.5809022986551311,0.0,2.78305538510953,0.0,1045.0136328106
Azerbaijan,Mortalidad_Media,0.6964193506180385,0.0,3.1649257797316226,0.0,883.692580745256
Azerbaijan,Mortalidad_Alta,0.8167089881009402,0.0,3.5795060222661026,0.0,763.108895463487
Azerbaijan,Mortalidad_Alta,1.0219654295786402,0.0,3.749562709798361,0.0,703.670998584686
Azerbaijan,Mortalidad_Alta,3.3924281785734585,0.0,7.689056870269098,1.9477283811533632,655.097249579917
Azerbaijan,Mortalidad_Alta,1.8910577292078279,0.0,6.475098695614201,0.0,314.55801908334
Bahrain,Mortalidad_Baja,3.462134414300447,0.0,4.639223777853785,9.020775141259898,30470.5219276023
Bahrain,Mortalidad_Baja,4.018378839131499,0.0,4.364586234589985,9.844812646127156,27147.8083882286
Bahrain,Mortalidad_Baja,4.082764487587618,0.0,4.172455229401108,9.299024585036044,24342.8444554718
Bahrain,Mortalidad_Baja,3.9679099688457597,0.0,4.451590135463093,9.40242783292356,27259.7438599327
Bahrain,Mortalidad_Baja,3.8598703064381024,0.0,4.35854168072808,8.851643320468106,26324.4066549559
Bahrain,Mortalidad_Baja,3.990879542904036,0.0,4.354256991225485,9.001212988165252,24784.7693514607
Bahrain,Mortalidad_Baja,4.086124123110111,0.0,4.054793995219692,8.769229372166768,23800.001440631
Bahrain,Mortalidad_Baja,4.082664415315515,0.0,4.178715705108466,9.043489238844744,23734.0551143019
Bahrain,Mortalidad_Baja,3.794643128446806,0.0,4.194378582231785,8.943379119863419,26451.7965647453
Bahrain,Mortalidad_Baja,3.8395794108315506,0.0,4.451129013799715,9.614657173964781,26989.7601148469
Bahrain,Mortalidad_Baja,3.6324591594467446,0.0,4.399931372661585,8.873902052740874,26438.6733230428
Bahrain,Mortalidad_Baja,3.721879816023002,0.0,4.24786228087016,9.142764295016233,25032.7867743333
Bahrain,Mortalidad_Baja,3.9081607170200723,0.0,4.230964279378633,9.157749223011564,21819.3291098099
Bahrain,Mortalidad_Baja,3.9576262089556122,0.0,3.984278500047002,8.872690600355343,19465.3140745038
Bahrain,Mortalidad_Baja,3.8010272516679033,0.0,4.374091490309571,9.863492409069933,23299.4992780392
Bahrain,Mortalidad_Baja,4.048885629405488,0.0,4.207872612500864,9.828557885602018,20908.4042548073
Bahrain,Mortalidad_Baja,4.041609623811149,0.0,4.438519124931502,9.980305350926715,19267.282615072
Bahrain,Mortalidad_Baja,4.499437825413131,0.0,3.398609695569099,9.427628273924709,17966.1657837625
Bahrain,Mortalidad_Baja,4.88125111612292,0.0,3.171290501472392,9.434786118017252,15963.9493171617
Bahrain,Mortalidad_Baja,4.951470993389095,0.0,3.2076495013955983,9.69681594196581,14486.0269029822
Bahrain,Mortalidad_Baja,4.6239393490736616,0.0,3.4143654389042255,9.887463669147317,13501.4708801425
Bahrain,Mortalidad_Media,4.487224067165119,0.0,3.5698565437834704,10.139977373059086,13573.2339887597
