country,categoria_expectativa_vida,gdp_per_capita_current_us$,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,agriculture_value_added_of_gdp,services_value_added_of_gdp,infant_mortality_rate_per_1_000_live_births,tiene_dato_gini,ratio_servicios_agri,government_integrity^2,government_integrity energy_use_kg_of_oil_equivalent_per_capita,government_integrity life_expectancy_at_birth_total_years,government_integrity agriculture_value_added_of_gdp,government_integrity services_value_added_of_gdp,government_integrity infant_mortality_rate_per_1_000_live_births,energy_use_kg_of_oil_equivalent_per_capita^2,energy_use_kg_of_oil_equivalent_per_capita life_expectancy_at_birth_total_years,energy_use_kg_of_oil_equivalent_per_capita agriculture_value_added_of_gdp,energy_use_kg_of_oil_equivalent_per_capita services_value_added_of_gdp,energy_use_kg_of_oil_equivalent_per_capita infant_mortality_rate_per_1_000_live_births,life_expectancy_at_birth_total_years^2,life_expectancy_at_birth_total_years agriculture_value_added_of_gdp,life_expectancy_at_birth_total_years services_value_added_of_gdp,life_expectancy_at_birth_total_years infant_mortality_rate_per_1_000_live_births,agriculture_value_added_of_gdp^2,agriculture_value_added_of_gdp services_value_added_of_gdp,agriculture_value_added_of_gdp infant_mortality_rate_per_1_000_live_births,services_value_added_of_gdp^2,services_value_added_of_gdp infant_mortality_rate_per_1_000_live_births,infant_mortality_rate_per_1_000_live_births^2,ratio_auto_government_integrity_div_energy_use_kg_of_oil_equivalent_per_capita,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_government_integrity,ratio_auto_government_integrity_div_life_expectancy_at_birth_total_years,ratio_auto_life_expectancy_at_birth_total_years_div_government_integrity,ratio_auto_government_integrity_div_agriculture_value_added_of_gdp,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,ratio_auto_government_integrity_div_services_value_added_of_gdp,ratio_auto_services_value_added_of_gdp_div_government_integrity,ratio_auto_government_integrity_div_infant_mortality_rate_per_1_000_live_births,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_government_integrity,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_life_expectancy_at_birth_total_years,ratio_auto_life_expectancy_at_birth_total_years_div_energy_use_kg_of_oil_equivalent_per_capita,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_agriculture_value_added_of_gdp,ratio_auto_agriculture_value_added_of_gdp_div_energy_use_kg_of_oil_equivalent_per_capita,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_services_value_added_of_gdp,ratio_auto_services_value_added_of_gdp_div_energy_use_kg_of_oil_equivalent_per_capita,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_infant_mortality_rate_per_1_000_live_births,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_energy_use_kg_of_oil_equivalent_per_capita,ratio_auto_life_expectancy_at_birth_total_years_div_agriculture_value_added_of_gdp,ratio_auto_agriculture_value_added_of_gdp_div_life_expectancy_at_birth_total_years,ratio_auto_life_expectancy_at_birth_total_years_div_services_value_added_of_gdp,ratio_auto_services_value_added_of_gdp_div_life_expectancy_at_birth_total_years,ratio_auto_life_expectancy_at_birth_total_years_div_infant_mortality_rate_per_1_000_live_births,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_life_expectancy_at_birth_total_years,ratio_auto_agriculture_value_added_of_gdp_div_services_value_added_of_gdp,ratio_auto_services_value_added_of_gdp_div_agriculture_value_added_of_gdp,ratio_auto_agriculture_value_added_of_gdp_div_infant_mortality_rate_per_1_000_live_births,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_agriculture_value_added_of_gdp,ratio_auto_services_value_added_of_gdp_div_infant_mortality_rate_per_1_000_live_births,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_services_value_added_of_gdp,bin_auto_government_integrity,bin_auto_energy_use_kg_of_oil_equivalent_per_capita,bin_auto_life_expectancy_at_birth_total_years,bin_auto_agriculture_value_added_of_gdp,bin_auto_services_value_added_of_gdp,bin_auto_infant_mortality_rate_per_1_000_live_births
Oman,Mortalidad_Baja,23570.1798147325,55.0,6736.89412726066,77.184,1.24729891956783,39.9391756702681,9.5,0.0,32.02053256336213,3025.0,370529.1769993363,4245.12,68.60144057623064,2196.6546618647453,522.5,45385742.48191917,519980.43631848675,8402.920766175079,269065.998020661,64000.49420897627,5957.369855999999,96.27151980792338,3082.665334933973,733.2479999999999,1.5557545947550757,49.81609066195516,11.849339735894384,1595.1377532205354,379.42216886754693,90.25,0.008163999457471654,122.48898413201199,0.7125829187396352,1.4033454545454545,44.095283926852645,0.022678162173960542,1.3770940205193976,0.7261668303685109,5.7894736842105265,0.17272727272727273,87.28355782624197,0.011456911529554402,5401.186533212817,0.00018514450368466807,168.6788476276891,0.005928425609162433,709.1467502379642,0.001410145360836013,61.8809162656399,0.016160070993571595,1.9325386341776214,0.517454079475903,8.124631578947367,0.12308250414593698,0.031229961526130244,32.02053256336213,0.13129462311240314,7.616458132820003,4.204123754765063,0.23786169445335048,3.0,3.0,3.0,0.0,0.0,1.0
Oman,Mortalidad_Baja,20655.9180249218,47.0,5912.23573208102,76.631,1.28833463870819,43.052982586143,9.6,0.0,33.41754641427023,2209.0,277875.0794078079,3601.657,60.55172801928493,2023.490181548721,451.2,34954531.35169559,453060.5363851006,7616.938085848252,254539.38201845656,56757.463027977785,5872.310161,98.7263716988473,3299.1931085587244,735.6576,1.6598061412953624,55.46664876542854,12.368012531598623,1853.5593095627326,413.3086328269728,92.16,0.007949615362081764,125.7922496187451,0.6133288094896321,1.6304468085106383,36.48120495085561,0.027411375291663615,1.0916781411359728,0.916020906088149,4.895833333333334,0.20425531914893616,77.15201070168756,0.012961424995993355,4589.052839570629,0.0002179098901143976,137.32464923310394,0.007282013867026406,615.8578887584396,0.0016237512228932964,59.48066418274504,0.016812186174109563,1.779923141135973,0.5618220117986585,7.982395833333333,0.12527567172554188,0.02992439922438387,33.41754641427023,0.13420152486543646,7.451480160174763,4.484685686056563,0.2229810671256455,2.0,3.0,2.0,0.0,0.0,1.0
Oman,Mortalidad_Baja,26576.779241509,54.0,5927.85053888478,76.124,0.973923151725602,36.2531156971524,9.8,0.0,37.223794950267845,2916.0,320103.9290997781,4110.696,52.59185019318251,1957.6682476462297,529.2,35139412.01135658,451251.69442206493,5773.270879788973,214903.05142161713,58092.935281070844,5794.863375999999,74.13892600195972,2759.7321793300293,746.0152,0.9485263054671299,35.30774869964356,9.5444468869109,1314.2883977511178,355.28053383209357,96.04000000000002,0.00910954141737844,109.77500997934777,0.7093689243865273,1.4097037037037037,55.445853098699345,0.01803561392084448,1.4895271471588736,0.6713539943917112,5.5102040816326525,0.1814814814814815,77.87098075357022,0.012841754275120671,6086.569077223171,0.00016429617199977992,163.51285744387476,0.006115727017633745,604.8827080494673,0.0016532130720427539,78.16222446824794,0.012793904047680127,2.0997919361170756,0.4762376608842468,7.767755102040815,0.128737323314592,0.026864536550774348,37.223794950267845,0.09937991344138795,10.06239556235655,3.6992975201175917,0.2703215933732771,3.0,3.0,2.0,0.0,0.0,1.0
Oman,Mortalidad_Baja,18792.653772482,63.0,6889.71721193841,75.596,1.20022615297633,42.4015292248876,9.9,0.0,35.32794975325272,3969.0,434052.18435211986,4762.548000000001,75.6142476375088,2671.2963411679184,623.7,47468203.26048038,520835.0623536961,8269.218784379646,292134.5457132176,68208.20039819027,5714.7552160000005,90.73229626039866,3205.386003284603,748.4004000000001,1.4405428182883608,50.89142430190027,11.882238914465669,1797.889680608997,419.7751393263872,98.01,0.00914406180428341,109.36059066568906,0.8333774273771098,1.199936507936508,52.49010767160182,0.019051208777402063,1.485795468976202,0.6730401464267872,6.363636363636363,0.15714285714285714,91.13864770541312,0.010972293589787439,5740.349179071991,0.00017420543050687104,162.48747009564192,0.006154320695690498,695.9310315089303,0.0014369239978159643,62.98479650067319,0.015876847359335547,1.78286022655119,0.5608964657506693,7.635959595959596,0.13095931001640299,0.028306199679983636,35.32794975325272,0.12123496494710405,8.248445491251715,4.282982749988646,0.23348214512483176,3.0,3.0,2.0,0.0,0.0,1.0
Oman,Mortalidad_Baja,16930.8565071853,61.0,6138.77344250291,75.354,1.22533000226008,39.9759331993574,10.1,0.0,32.6246261216351,3721.0,374465.1799926775,4596.594,74.74513013786488,2438.531925160801,616.1,37684539.37837903,462581.1339863643,7522.02327617621,245403.1970634856,62001.61176927939,5678.225316,92.33351699030607,3012.3464703043774,761.0754,1.5014336144386875,48.98371031751741,12.375833022826807,1598.0752351594851,403.7569253135097,102.00999999999999,0.009936838453371719,100.63563020496574,0.809512434641824,1.235311475409836,49.782507477567314,0.020087377086230818,1.5259180991672399,0.6553431672025803,6.03960396039604,0.16557377049180327,81.4657940189361,0.01227509057074381,5009.894013188406,0.00019960502105783635,153.5617295508586,0.006512039184013012,607.7993507428624,0.0016452798094926944,61.49690276171487,0.016260981530643096,1.8849841384368555,0.5305084428080447,7.460792079207921,0.13403402606364626,0.030651692260676898,32.6246261216351,0.12131980220396832,8.242677467597211,3.958013188055188,0.25265201314080526,3.0,3.0,2.0,0.0,0.0,1.0
Oman,Mortalidad_Media,14434.8577924647,63.0,4030.08185259047,75.07,1.41513580029885,40.2771673844892,10.4,0.0,28.461697722567276,3969.0,253895.15671319963,4729.41,89.15355541882755,2537.46154522282,655.2,16241559.738579037,302538.24467396655,5703.113107735488,162320.2813499787,41912.85126694089,5635.504899999999,106.23424452843467,3023.606955553604,780.728,2.002609333287467,56.99766150041987,14.717412323108041,1622.2502125181609,418.8825407986877,108.16000000000001,0.015632436834875856,63.969553215721746,0.8392167310510191,1.1915873015873015,44.51869565217386,0.022462473020616668,1.5641616352658751,0.6393201172141143,6.0576923076923075,0.16507936507936508,53.684319336492216,0.01862741322530366,2847.8410706162563,0.00035114319064989317,100.05872096513075,0.009994131349615071,387.50787044139133,0.002580592747344586,53.047912422360184,0.01885088317968363,1.863835142212845,0.5365281388635834,7.21826923076923,0.13853736512588252,0.035134938532043365,28.461697722567276,0.1360707500287356,7.349118012422353,3.872804556200885,0.2582108096311921,3.0,3.0,2.0,0.0,0.0,1.0
Oman,Mortalidad_Media,11800.8507411171,70.0,3658.50755395167,74.82,1.68992915860957,46.0212432526554,10.8,0.0,27.232646420824228,4900.0,256095.5287766169,5237.4,118.2950411026699,3221.4870276858783,756.0,13384677.522321433,273729.5351866639,6182.618592416302,168369.0660820871,39511.88158267804,5598.032399999999,126.44049964716801,3443.309420163677,808.0559999999999,2.855860561118849,77.77264088812629,18.251234912983357,2117.9548305200806,497.0294271286784,116.64000000000001,0.01913348516238289,52.264393627881,0.9355787222667736,1.0688571428571427,41.421854663774305,0.024141845122993857,1.52103670071888,0.6574463321807915,6.481481481481481,0.1542857142857143,48.89745461042062,0.02045096228356411,2164.888116944379,0.0004619176354533487,79.49606084882498,0.012579239641844226,338.7506994399694,0.0029520234250533604,44.27404522776562,0.022586596613332934,1.6257709421112372,0.6150927994206817,6.927777777777776,0.1443464314354451,0.036720632455144765,27.232646420824228,0.15647492209347869,6.390800433839464,4.261226227097723,0.23467423382519867,3.0,3.0,2.0,0.0,1.0,1.0
Oman,Mortalidad_Media,10463.5425832141,70.0,3565.24432327227,74.521,1.9295275549153,46.7282152658752,11.2,0.0,24.217438692098085,4900.0,249567.10262905888,5216.47,135.066928844071,3270.975068611264,784.0,12710967.084625145,265685.5722145728,6879.237161759196,166597.50421330618,39930.73642064942,5553.379441,143.79032291984308,3482.2333298282856,834.6351999999999,3.7230765851774157,90.16337894751996,21.610708615051358,2183.526101933972,523.3560109778022,125.43999999999998,0.019633998024503482,50.93206176103243,0.9393325371371828,1.0645857142857142,36.27831062670301,0.027564679355932858,1.4980242579716023,0.6675459323696457,6.25,0.16,47.84214279561828,0.020902073811200343,1847.7291574251567,0.0005412048600204576,76.29746402653443,0.013106595517410958,318.3253860064527,0.003141439683920557,38.62137123160764,0.025892400194781336,1.5947752246900255,0.6270476143083855,6.6536607142857145,0.15029320594194923,0.041292558338396464,24.217438692098085,0.17227924597458036,5.804529700272481,4.172162077310286,0.23968388127545637,3.0,3.0,2.0,0.0,1.0,1.0
Oman,Mortalidad_Media,9869.13050219438,70.0,3469.43506166397,74.276,2.02622706822871,46.3472662284213,11.8,0.0,22.87367835281029,4900.0,242860.4543164779,5199.32,141.8358947760097,3244.308635989491,826.0,12036979.647103274,257695.758640153,7029.863233405279,160798.83046515926,40939.33372763485,5516.9241759999995,150.50004171975564,3442.48954638222,876.4568,4.105596132022713,93.91008537042957,23.90947940509878,2148.069086848161,546.8977414953713,139.24,0.020176195477319993,49.563358023771,0.94243093327589,1.0610857142857142,34.54696716750147,0.028946100974695854,1.5103371934604906,0.6621038032631614,5.932203389830508,0.1685714285714286,46.71004175862957,0.021408672789620282,1712.2637023583372,0.0005840221915717063,74.85738305609978,0.013358735760914562,294.01992047999744,0.0034011300947482275,36.65729333333341,0.027279700956280763,1.6025972197353056,0.6239871052348175,6.29457627118644,0.15886692875222147,0.043718372907746106,22.87367835281029,0.17171415832446693,5.823631608235963,3.927734426137398,0.254599698326197,3.0,3.0,2.0,0.0,1.0,1.0
Oman,Mortalidad_Media,9611.96360191054,70.0,3303.97268173668,73.979,2.04495145289936,45.6975205256439,12.5,0.0,22.346506300114527,4900.0,231278.0877215676,5178.53,143.1466017029552,3198.8264367950733,875.0,10916235.48166227,244424.59502219784,6756.463735857218,150983.35943982867,41299.6585217085,5472.892441,151.28346353404174,3380.6568709666103,924.7375,4.181826444715203,93.44921099281382,25.561893161242,2088.2633821916456,571.2190065705488,156.25,0.021186615853980253,47.19960973909543,0.9462144662674543,1.0568428571428572,34.230641466208425,0.02921359218427657,1.5318117743547677,0.6528217217949129,5.6,0.17857142857142858,44.66095353731032,0.022390923632308646,1615.6729183239352,0.0006189371553231076,72.30091794329634,0.013831083040802787,264.3178145389344,0.003783324259639331,36.17640892898047,0.02764232353640033,1.6188843322141622,0.6177093570559741,5.91832,0.16896686897633112,0.044749724479073265,22.346506300114527,0.1635961162319488,6.112614547537219,3.6558016420515123,0.27353781684906564,3.0,3.0,2.0,0.0,1.0,1.0
Oman,Mortalidad_Media,9753.84755185404,70.0,3286.26599451763,73.643,1.96522877038837,43.0854792727953,13.3,0.0,21.92390011890611,4900.0,230038.61961623412,5155.01,137.5660139271859,3015.9835490956707,931.0,10799544.18672295,242010.48663426185,6458.264479574996,141590.3453916814,43707.33772708449,5423.291449,144.72534233771074,3172.943950086464,979.4519,3.8621241199621847,84.6728234528691,26.137542646165322,1856.3585241664732,573.0368743281775,176.89000000000001,0.02130077118431031,46.946657064537575,0.9505316187553468,1.052042857142857,35.61926278240194,0.028074696719833855,1.6246772968868624,0.6155068467542185,5.263157894736842,0.19,44.624281934707035,0.02240932417608806,1672.2053147370705,0.0005980126908980882,76.27316789748743,0.01311077050508796,247.08766876072406,0.0040471465250189595,37.47299098692038,0.026685886919169097,1.7092301453519887,0.5850587194002864,5.537067669172932,0.18060100756351588,0.04561232237769813,21.92390011890611,0.14776156168333607,6.76765992865637,3.239509719759045,0.3086886864085039,3.0,3.0,2.0,0.0,0.0,1.0
Oman,Mortalidad_Media,7414.30279204109,70.0,2877.3989517825,71.56,2.43664394891815,53.70635245636348,19.5,0.0,10.768601060255406,4900.0,201417.926624775,5009.2,170.5650764242705,3759.4446719454436,1365.0,8279424.7277190285,205906.6689895557,7011.196744484256,154534.60226200178,56109.27955975875,5120.8336,174.36624098458282,3843.226581777371,1395.42,5.937233733799435,130.8632587312635,47.514557003903924,2884.37229416714,1047.273872899088,380.25,0.02432752676045711,41.10569931117857,0.9782001117942984,1.0222857142857142,28.728038017651052,0.034809199270259286,1.3033839908765938,0.7672336065194784,3.58974358974359,0.2785714285714286,40.20959966157769,0.024869683071118726,1180.8860925536706,0.0008468217267573169,53.57651041597718,0.01866489609412463,147.55892060423076,0.0067769538832701945,29.368262864901563,0.03405036261763764,1.3324308341018438,0.7505079996696965,3.66974358974359,0.27249860257126884,0.04536975306408917,22.041116216511103,0.1249560999445205,8.002810590631364,2.754171920839153,0.3630855403156226,3.0,3.0,1.0,0.0,2.0,2.0
Pakistan,Mortalidad_Media,1538.3228133171,27.4,470.723496524025,67.417,22.3268646996031,52.2312939861803,51.8,0.0,2.3393922384054577,750.7599999999999,12897.823804758284,1847.2258,611.7560927691248,1431.1374552213401,1419.32,221580.61017980377,31734.765965160193,10509.779817815996,24586.49733314907,24383.477119944495,4545.051889,1505.210237453142,3521.277146666317,3492.2005999999997,498.488887314383,1166.1610339146405,1156.5315914394405,2728.108071470794,2705.581028484139,2683.24,0.05820826919057682,17.179689654161496,0.40642567898304577,2.460474452554745,1.227221124356394,0.8148490766278504,0.5245897221548765,1.9062516053350473,0.528957528957529,1.8905109489051095,6.9822670324105935,0.14321995927084372,21.083278053473983,0.04743095440204687,9.012288622383588,0.11095960658831164,9.087326187722491,0.11004337022160143,3.019546224114417,0.331175589237182,1.2907396094348655,0.7747496030108177,1.3014864864864866,0.7683521960336414,0.42746145070636177,2.3393922384054577,0.4310205540463919,2.3200749723234018,1.0083261387293494,0.9917426134168835,1.0,1.0,1.0,3.0,1.0,3.0
Pakistan,Mortalidad_Alta,1455.31922370186,31.2,465.029491365502,65.773,22.6625080760743,52.0255067386808,53.4,0.0,2.2956641234959414,973.4399999999999,14508.920130603661,2052.1176,707.0702519735181,1623.195810246841,1666.08,216252.4278396575,30586.38473558316,10538.734603683413,24193.394936721226,24832.574838917804,4326.087528999999,1490.5811436876347,3421.873654723252,3512.2781999999997,513.5892722981329,1179.0284666272114,1210.1779312623676,2706.6533514165208,2778.1620598455543,2851.56,0.06709251903225542,14.904791389919936,0.4743587794383714,2.1081089743589745,1.3767231718248814,0.7263624383357148,0.5997058357684943,1.6674841903423332,0.5842696629213483,1.7115384615384615,7.070218651505968,0.14143834148424794,20.519771677718758,0.0487334857183544,8.938490377446993,0.11187571477652801,8.708417441301536,0.11483142680520639,2.9022824737319843,0.34455639967880897,1.264245254359012,0.7909857652635701,1.2317041198501872,0.8118832955772125,0.4356037931529612,2.2956641234959414,0.4243915370051367,2.3563146594695086,0.9742604258179924,1.026419603526846,1.0,1.0,1.0,3.0,1.0,3.0
Pakistan,Mortalidad_Alta,1278.39735206896,29.7,454.250317980901,65.701,21.8541325548966,53.680280706041,55.1,0.0,2.456298851999664,882.0899999999999,13491.23444403276,1951.3196999999998,649.067736880429,1594.3043369694178,1636.47,206343.35138574967,29844.700141663172,9927.246662258542,24384.28458002315,25029.192520747645,4316.621400999999,1435.8383629892614,3526.8481226675995,3620.1250999999997,477.6031097269915,1173.1359701338786,1204.1627037748028,2881.572536679358,2957.7834669028593,3036.01,0.06538245285553931,15.294623501040439,0.45204791403479405,2.212154882154882,1.3590107008546293,0.7358293789527476,0.5532757953081578,1.8074168587892594,0.5390199637023593,1.8552188552188553,6.913902649592869,0.1446361122916427,20.78555700345665,0.048110329679098784,8.46214498147699,0.1181733475600957,8.244107404372068,0.12129875933805441,3.006342156796296,0.3326301358411075,1.2239317517690667,0.8170390208070046,1.1923956442831214,0.8386478135797021,0.4071165848511893,2.456298851999664,0.3966267251342396,2.5212622766696993,0.9742337696196189,1.0264476875919024,1.0,0.0,1.0,3.0,2.0,3.0
Pakistan,Mortalidad_Alta,1390.41690981745,30.6,431.515757251107,66.729,20.6778713222887,53.6204826290348,56.8,0.0,2.593133586784498,936.3600000000001,13204.382171883875,2041.9074,632.7428624620342,1640.786768448465,1738.08,186205.8487559963,28794.61496560912,8922.827301978357,23138.08316583778,24510.095011862875,4452.759441,1379.8136754650025,3578.041185352863,3790.2072,427.57436242112936,1108.757440042198,1174.503091105998,2875.156157370622,3045.6434133291764,3226.24,0.07091282180500606,14.101822132389117,0.4585712358944387,2.180686274509804,1.47984284857292,0.675747428832964,0.5706774445075676,1.752303353890026,0.5387323943661972,1.8562091503267972,6.466690003613227,0.15463861719693625,20.86848063446336,0.047919157006022985,8.04759181741208,0.12426077548271788,7.597108402308223,0.13162902870994586,3.2270729883144567,0.30987833359242156,1.244468470409983,0.8035559146553193,1.174806338028169,0.8512041241439254,0.38563381581895534,2.593133586784498,0.36404703032198416,2.746897836566727,0.9440225814970915,1.0592966943800601,1.0,0.0,1.0,3.0,2.0,3.0
Pakistan,Mortalidad_Alta,1569.33814626355,27.3,453.513978590289,66.481,21.6512353593957,52.9323158239348,58.5,1.0,2.4447711617972168,745.2900000000001,12380.93161551489,1814.9313,591.0787253115026,1445.05222199342,1597.05,205674.92877679312,30150.062810661002,9819.13788923429,24005.545145310385,26530.567747531906,4419.723360999999,1439.3957779279854,3518.9932882910093,3889.1384999999996,468.7759925879466,1146.0500280218776,1266.5972685246484,2801.8300584847784,3096.5404757001857,3422.25,0.06019660096224555,16.612233647995936,0.41064364254448643,2.435201465201465,1.2608980294583045,0.7930855443002087,0.5157529870940496,1.9389126675433992,0.4666666666666667,2.142857142857143,6.821708136013132,0.14659085086340828,20.946332671659015,0.04774105403916498,8.567809126258183,0.11671595214875308,7.752375702398103,0.12899271634766904,3.070540728806503,0.3256755367608144,1.2559624298534617,0.7962021603756683,1.1364273504273503,0.8799506625953281,0.4090362384939428,2.4447711617972168,0.37010658734009744,2.7019243488392237,0.904825911520253,1.1051849723443918,1.0,0.0,1.0,3.0,1.0,3.0
Pakistan,Mortalidad_Alta,1519.23459514248,30.5,456.017360937059,66.223,21.9632035366872,53.249254299638,60.3,0.0,2.4244757469323988,930.25,13908.529508580299,2019.8015,669.8777078689595,1624.1022561389589,1839.1499999999999,207951.8334759999,30198.837693334855,10015.602114523577,24282.58441758726,27497.846864504656,4385.485729,1454.4692278100365,3526.325367484927,3993.2468999999996,482.3823095939491,1169.5242103597652,1324.381173262238,2835.483083467516,3210.930034268171,3636.0899999999997,0.0668834185113617,14.951388883182261,0.46056506047747764,2.1712459016393444,1.3886863065787733,0.7201050339897442,0.5727779740984532,1.7458771901520656,0.5058043117744611,1.9770491803278687,6.886087325205125,0.14522034833042313,20.762789006409307,0.04816308636047441,8.563826234467271,0.1167702347783808,7.562476964130331,0.13223180774541346,3.0151794518218398,0.33165521852962265,1.243641828810553,0.8040900336686347,1.0982255389718076,0.9105597753046525,0.4124603025067435,2.4244757469323988,0.36423223112250747,2.7455011241540994,0.8830722106075953,1.1324102242012042,1.0,0.0,1.0,3.0,1.0,3.0
Pakistan,Mortalidad_Alta,1424.69161195897,29.0,446.831497143007,65.943,22.3283302035697,52.747401539414,62.2,0.0,2.36235316562011,841.0,12958.113417147204,1912.347,647.5215759035212,1529.674644643006,1803.8000000000002,199658.3868390611,29465.409416101313,9977.001213564472,23569.20040025971,27792.91912229504,4348.479249,1472.3970786139967,3478.3218997135773,4101.6546,498.5543296796429,1177.7613989523165,1388.8221386620353,2782.288369160174,3280.888375751551,3868.84,0.06490142298701615,15.407982660103691,0.43977374399102254,2.273896551724138,1.2987984204642262,0.7699424208127482,0.5497901157904541,1.818875915152207,0.4662379421221865,2.1448275862068966,6.776026221782555,0.14757912193216574,20.01186354148286,0.04997035872881537,8.471156570795717,0.11804763513018948,7.183786127701078,0.13920236240663467,2.953333249678361,0.3386004610583337,1.250165848467928,0.7998938710615835,1.060176848874598,0.9432388578014347,0.4233067326906234,2.36235316562011,0.35897636983231024,2.785698681133616,0.8480289636561736,1.1792050069712499,1.0,0.0,1.0,3.0,1.0,3.0
Pakistan,Mortalidad_Alta,1380.47020838317,28.0,437.113254936443,65.641,23.2628407756242,52.6865814332807,64.1,1.0,2.264838673034635,784.0,12239.171138220405,1837.948,651.3595417174776,1475.2242801318596,1794.7999999999997,191067.99764113183,28692.551167283058,10168.496050501302,23030.00310177529,28018.959641425994,4308.740881000001,1526.996131352748,3458.3998918619786,4207.5881,541.1597609520438,1225.6395548943672,1491.148093717511,2775.8758631257188,3377.2098698732925,4108.8099999999995,0.06405662533402527,15.611187676301537,0.42656266662604164,2.344321428571429,1.2036363172523452,0.8308157419865785,0.5314446152756678,1.881663622617168,0.43681747269890797,2.289285714285714,6.659149844402782,0.1501693194125269,18.790192442638777,0.05321925270604446,8.296481628628316,0.12053302167865264,6.819239546590375,0.1466439172825364,2.8217104107414714,0.3543949783766883,1.2458769996896466,0.8026474525567968,1.024040561622465,0.9765238189546166,0.44153255236502564,2.264838673034635,0.36291483269304525,2.7554674262812613,0.821943548101103,1.2166285656846536,1.0,0.0,1.0,3.0,1.0,3.0
Pakistan,Mortalidad_Alta,1266.61340849959,22.7,433.41831568369,65.374,23.4927320097855,51.5633070162566,66.0,0.0,2.194862095850699,515.29,9838.595766019764,1483.9897999999998,533.2850166221308,1170.487069269025,1498.2,187851.43637008677,28334.28896950555,10182.180338489541,22348.48167806693,28605.60883512354,4273.759875999999,1535.8138624077171,3370.899632880759,4314.683999999999,551.9084572836002,1211.3629532712087,1550.520312645843,2658.7746304527373,3403.178263072936,4356.0,0.052374344088786794,19.093317871528196,0.3472328448618717,2.8799118942731274,0.9662562868611747,1.0349221149685242,0.4402355340173055,2.271511322302053,0.34393939393939393,2.907488986784141,6.629827082382753,0.15083349649605057,18.449038430402943,0.054203366954456454,8.405556989334377,0.1189689155958228,6.566944177025606,0.15227782862819067,2.7827329734476844,0.35935895019098574,1.2678395506981202,0.7887433385788938,0.9905151515151515,1.0095756722856182,0.45560948994948747,2.194862095850699,0.35595048499674997,2.8093795124598033,0.7812622275190394,1.2799799667463507,0.0,0.0,1.0,3.0,1.0,3.0
Pakistan,Mortalidad_Alta,1225.4340119198,25.0,421.547198130113,65.129,23.7075945934908,51.878053333919,67.9,1.0,2.1882461811694185,625.0,10538.679953252824,1628.2250000000001,592.68986483727,1296.951333347975,1697.5000000000002,177702.04025134872,27454.94746701613,9993.87007529066,21869.04802735812,28623.054753034674,4241.786641000001,1544.0519282794623,3378.7657355848105,4422.259100000001,562.0500414093142,1229.9038567400455,1609.7456728980255,2691.3324177169443,3522.5198213731005,4610.410000000001,0.05930534021076237,16.86188792520452,0.3838535828893427,2.60516,1.0545144047158646,0.948303783739632,0.48189934651334454,2.0751221333567598,0.3681885125184094,2.716,6.4724960943682985,0.1544999001034697,17.781103707832667,0.0562394785178321,8.125732772137313,0.12306582409760565,6.208353433433181,0.1610733040124306,2.747178746589582,0.36400980505597813,1.2554249015627048,0.7965430658219687,0.9591899852724595,1.0425463311274548,0.45698697368026064,2.1882461811694185,0.3491545595506745,2.8640611232082884,0.7640361315746538,1.308838625130244,0.0,0.0,1.0,3.0,1.0,3.0
Pakistan,Mortalidad_Alta,1204.36475491585,23.0,419.511994101923,64.883,23.3861955340345,51.5898687341456,69.8,0.0,2.2059966384470533,529.0,9648.775864344228,1492.309,537.8824972827935,1186.5669808853488,1605.3999999999999,175990.31319537188,27219.19671331507,9810.789522940298,21642.56870811787,29281.937188314223,4209.803688999999,1517.3665248347604,3347.3054530775685,4528.8333999999995,546.9141415560952,1206.4907577919018,1632.356448275608,2661.5145560063734,3600.9728376433627,4872.04,0.05482560766644495,18.239651917474912,0.3544842254519674,2.8209999999999997,0.9834861752749625,1.016791110175413,0.44582396823927317,2.2430377710498086,0.32951289398280803,3.034782608695652,6.465668882479586,0.1546630392270412,17.938445502664038,0.0557461904852062,8.131673997151735,0.12297590881659398,6.010200488566232,0.16638380065729816,2.774414500450669,0.36043640913697733,1.2576694144029896,0.7951215069300988,0.9295558739255014,1.0757825624585793,0.45330984760881865,2.2059966384470533,0.33504578128989254,2.98466674061706,0.7391098672513696,1.352978825352229,0.0,0.0,1.0,3.0,1.0,3.0
