country,categoria_expectativa_vida,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,government_integrity infant_mortality_rate_per_1_000_live_births,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_agriculture_value_added_of_gdp,gdp_per_capita_current_us$
Bahrain,Mortalidad_Baja,0.7000000000000001,0.5664146160138852,0.12884250474383302,0.004180379495230283,0.06556028025802527,13501.4708801425
Bahrain,Mortalidad_Media,0.7000000000000001,0.586528176606666,0.13415559772296015,0.003453236859115452,0.08349815423645011,13573.2339887597
Bahrain,Mortalidad_Media,0.7000000000000001,0.5951222817487284,0.13946869070208728,0.004477649872669627,0.06629083809004739,14214.4836839343
Bahrain,Mortalidad_Media,0.7000000000000001,0.5349920279100058,0.20721062618595826,0.0045486660441102,0.09847885680405156,11900.9317778335
Bangladesh,Mortalidad_Media,0.222,0.01333740636635961,0.10278557874762807,0.07906019034914519,0.025578295190402844,2716.48592780431
Bangladesh,Mortalidad_Media,0.277,0.013122481964102666,0.12877609108159394,0.06570788886154386,0.024661491032877365,2482.84917843357
Bangladesh,Mortalidad_Media,0.266,0.012175253155884053,0.12568121442125238,0.07058283801399869,0.024249240670773244,2248.85078828233
Bangladesh,Mortalidad_Media,0.244,0.01223388811262932,0.11760151802656545,0.07679063429935078,0.024859658816595378,2129.79896954606
Bangladesh,Mortalidad_Media,0.212,0.01151612707243428,0.10579886148007589,0.09210691801751052,0.024678162036783923,1965.24372731467
Bangladesh,Mortalidad_Media,0.19100000000000003,0.011655649619534332,0.09930550284629981,0.10614295744014991,0.024774864401243917,1811.08221668646
Bangladesh,Mortalidad_Media,0.25,0.011425614567429755,0.13567362428842505,0.08426951429193758,0.024899884715693085,1649.28380858601
Bangladesh,Mortalidad_Media,0.27,0.010580496764152294,0.15370018975332067,0.08566620897750707,0.023642521599580486,1224.38647668165
Bangladesh,Mortalidad_Media,0.233,0.009949061231029682,0.13882732447817836,0.10308824742595621,0.023855332953400678,1094.46199702838
Bangladesh,Mortalidad_Media,0.27,0.009709031933920836,0.16753320683111955,0.08978223030426992,0.024721100822333857,958.262989798283
Bangladesh,Mortalidad_Media,0.24,0.009203432940736238,0.15529411764705883,0.10546605538621828,0.024684785741279438,859.680536375497
Bangladesh,Mortalidad_Media,0.24,0.00884418830899051,0.1612144212523719,0.10958900147094068,0.0246586741174146,837.336944695647
Bangladesh,Mortalidad_Media,0.21,0.008625626706510873,0.14703984819734345,0.12666908784140957,0.025515682819561247,757.385280361508
Bangladesh,Mortalidad_Media,0.2,0.00825757157946448,0.14573055028462997,0.13381182831801047,0.026505763901275462,679.211477428056
Bangladesh,Mortalidad_Media,0.2,0.007920510583313735,0.1521821631878558,0.13765350794079337,0.026956666632827572,613.06204104124
Bangladesh,Mortalidad_Alta,0.17,0.007624195027838708,0.13516129032258065,0.1638858205904116,0.02794054867671705,537.955492792911
Bangladesh,Mortalidad_Alta,0.15,0.007360276641070507,0.12495256166982922,0.18811006961164237,0.02901894068231639,490.388026533289
Bangladesh,Mortalidad_Alta,0.13,0.0069658468888869176,0.11347248576850094,0.22351347092271112,0.02958570532739488,480.08585075452
Bangladesh,Mortalidad_Alta,0.12,0.006706761604867084,0.11020872865275141,0.2512133876996677,0.030051709958855657,455.614016909798
Bangladesh,Mortalidad_Alta,0.04,0.006655721404623694,0.038633776091081595,0.7749878852418632,0.030808313876925134,426.74880754362
Bangladesh,Mortalidad_Alta,0.23,0.0064160930982115,0.2339278937381404,0.1400282346181633,0.03127156740838525,393.886422327628
Bangladesh,Mortalidad_Alta,0.23,0.006428889312287591,0.24702087286527513,0.14862828322783433,0.031094161670371198,394.65641001891
Bangladesh,Mortalidad_Alta,0.23,0.005857616325578784,0.2609867172675522,0.15454534562895358,0.03164744500114233,396.670730249751
Bangladesh,Mortalidad_Alta,0.1,0.005528085899998258,0.1476280834914611,0.42721156164882607,0.0345300216924535,309.458680823367
Barbados,Mortalidad_Baja,0.687,0.2059575413706136,0.125146110056926,0.003723720833078501,0.07465603100222043,22164.0260273876
Barbados,Mortalidad_Baja,0.502,0.17642922871295322,0.09430360531309298,0.007139918225875395,0.05407813169833315,18696.7858952957
Barbados,Mortalidad_Baja,0.44,0.08442727823897099,0.08516129032258064,0.011798520002803797,0.03751517917947683,18347.1109131055
Barbados,Mortalidad_Baja,0.538,0.12978493627995485,0.10719165085388994,0.00718306308247953,0.053142370346803,20583.7265786414
Barbados,Mortalidad_Baja,0.538,0.2498301590300643,0.1112751423149905,0.006895965016806808,0.05773209569392556,20055.915870771
Barbados,Mortalidad_Baja,0.34299999999999997,0.1598330869569503,0.0728956356736243,0.008694593545037578,0.07471659026606212,19692.7606711615
Barbados,Mortalidad_Baja,0.74,0.24366403698727726,0.16148007590132826,0.003918705592414159,0.07908278086215889,19065.8069800213
Barbados,Mortalidad_Baja,0.75,0.16049763691664898,0.16793168880455409,0.00375988285114447,0.08362805651227345,18954.2913724506
Barbados,Mortalidad_Baja,0.779,0.18817702269800654,0.17738140417457304,0.0037827735174637512,0.0812953906432962,19277.9423599235
Barbados,Mortalidad_Baja,0.78,0.18759650836290923,0.18056925996204934,0.00395492207815262,0.07885617854830454,19308.0091116993
Barbados,Mortalidad_Baja,0.78,0.24366403698727726,0.18352941176470589,0.0037089665850207395,0.08574057361892175,19034.0708028512
Barbados,Mortalidad_Baja,0.74,0.22279770546604985,0.17552182163187854,0.0035912126403011275,0.09441289130973983,19345.9953139542
Barbados,Mortalidad_Baja,0.7000000000000001,0.19479918927212922,0.16869070208728654,0.004022325976427012,0.09040067328308084,18860.3833703309
Barbados,Mortalidad_Baja,0.6900000000000001,0.09136174575512207,0.16889943074003796,0.003259772330560571,0.1158433241501629,16294.9099491834
Barbados,Mortalidad_Baja,0.67,0.3269609030529696,0.16654648956356735,0.0030261871695176764,0.13092021352818065,17565.6929970592
Barbados,Mortalidad_Baja,0.6900000000000001,0.06814664184127923,0.17282732447817836,0.003054475350952128,0.1268083651994666,17235.4396434785
Barbados,Mortalidad_Media,0.73,0.06795772261908925,0.18561669829222013,0.0031081695695053774,0.11938566363249647,15619.6005955511
Barbados,Mortalidad_Media,0.7000000000000001,0.06690597744431209,0.1793168880455408,0.003546328073465585,0.10967250659806389,14214.4202213572
Barbados,Mortalidad_Media,0.7000000000000001,0.0646564686241364,0.1793168880455408,0.0036728487340063395,0.10578080792681499,12886.3665272467
Barbados,Mortalidad_Media,0.7000000000000001,0.1170429901336097,0.177988614800759,0.004422309618486257,0.0866231476102563,12075.9587020649
Barbados,Mortalidad_Media,0.7000000000000001,0.11777597166669063,0.17666034155597723,0.004223568513037598,0.09015194095178594,11760.4524736133
Barbados,Mortalidad_Media,0.7000000000000001,0.10438266109556603,0.17400379506641367,0.004734530857497698,0.0788124918293237,11639.5160522054
Barbados,Mortalidad_Media,0.7000000000000001,0.1357966307193135,0.17267552182163187,0.004460135069615145,0.08319894075059983,11674.6736471764
Barbados,Mortalidad_Media,0.408,0.16079771510928237,0.10374193548387098,0.01228121720215596,0.05225342851620168,8460.47380869104
Belarus,Mortalidad_Media,0.43700000000000006,0.1323924790063277,0.016584440227703987,0.028792785512006955,0.0,7994.64806074889
Belarus,Mortalidad_Media,0.39799999999999996,0.13549202810067798,0.015859582542694498,0.026365218835862063,0.0008553774846016883,7489.71894713888
Belarus,Mortalidad_Media,0.374,0.1236388240816423,0.01561290322580645,0.029607596081264263,0.0008252661959761887,6542.85579976768
Belarus,Mortalidad_Media,0.37700000000000006,0.1271242626228375,0.01716888045540797,0.02819926469635563,0.0013877294336075469,6837.77339645635
Belarus,Mortalidad_Media,0.42,0.1317802451327005,0.020721062618595826,0.024550145124780137,0.0019362538759349298,6360.037502312
Belarus,Mortalidad_Media,0.376,0.12450749783727212,0.019977229601518025,0.03148313688762609,0.0016116955819589838,5785.54491935194
Belarus,Mortalidad_Media,0.31,0.12202516943649255,0.01705882352941176,0.03480175074451996,0.0022820875814526394,5039.77560949445
Belarus,Mortalidad_Media,0.29,0.12300185642585375,0.017058823529411765,0.03389957476186441,0.0032486965709257313,5967.05595058777
Belarus,Mortalidad_Media,0.24600000000000002,0.13522756816530104,0.01540417457305503,0.04644943354392085,0.002697511672749181,8341.31809294883
Belarus,Mortalidad_Media,0.24,0.13275626497285375,0.015939278937381403,0.044390376567229245,0.0035227421841123236,7998.0802045456
Belarus,Mortalidad_Media,0.25,0.14895752806214713,0.017552182163187855,0.050887572156854834,0.002739816370354148,6953.21591683101
Belarus,Mortalidad_Media,0.24,0.14256491785317804,0.01776091081593928,0.05216654245119281,0.0031691173713759347,6527.6593428786
Belarus,Mortalidad_Media,0.2,0.1339297058081947,0.015939278937381403,0.06956277377193607,0.00296933755010876,6034.67885177216
Belarus,Mortalidad_Media,0.21,0.12898219712227185,0.018330170777988614,0.06058011710241617,0.004209509593530314,5352.48809190697
Belarus,Mortalidad_Media,0.21,0.1359621764263958,0.02032258064516129,0.06456883399633033,0.004511523732333234,6376.17569162063
Belarus,Mortalidad_Media,0.26,0.13533319701019356,0.0276280834914611,0.04996678652805207,0.005652738171987972,4735.48107556066
Belarus,Mortalidad_Media,0.33,0.13757903031665908,0.03819734345351044,0.040674270997709344,0.006138956009672715,3848.22350300163
Belarus,Mortalidad_Media,0.42,0.12842507764795513,0.05339658444022771,0.0317343280728049,0.007140787901484449,3126.07176665248
Belarus,Mortalidad_Media,0.48,0.12764159854850302,0.0655787476280835,0.028848631239633604,0.007499558517547182,2378.33700470129
Belarus,Mortalidad_Media,0.41000000000000003,0.1226444894315821,0.060683111954459204,0.03295496802696705,0.008690523695173877,1819.52653114699
Belarus,Mortalidad_Media,0.41000000000000003,0.11837775322381079,0.06612903225806452,0.03865175426839591,0.007840595000188135,1479.38066337175
Belarus,Mortalidad_Media,0.34,0.11538518324164986,0.05935483870967741,0.04763106638949771,0.008499556416279008,1244.37318523431
Belarus,Mortalidad_Media,0.39,0.11425402718229992,0.07326375711574953,0.04853082889534429,0.0075640894536577324,1276.28038121269
Belarus,Mortalidad_Media,0.1,0.11237241668754877,0.023529411764705882,0.24668687574959336,0.0071402934229398,1370.69991385664
Belgium,Mortalidad_Baja,0.836,0.20063885234859827,0.0491764705882353,0.0013044923023357948,0.05575035418695491,50822.2518538518
Belgium,Mortalidad_Baja,0.813,0.2219869858526524,0.049366223908918413,0.001260360770881889,0.061574578090081405,51658.238294958
Belgium,Mortalidad_Baja,0.802,0.20184076926153213,0.04869829222011386,0.0013906413676829069,0.05630315094239488,45906.2875805246
Belgium,Mortalidad_Baja,0.725,0.2210999206252159,0.04539848197343453,0.0015512243326257838,0.05765515167204001,46716.6227467964
Belgium,Mortalidad_Baja,0.7090000000000001,0.21581868000754015,0.044396584440227704,0.0014667012144174562,0.06262289428941198,47487.2100392561
Belgium,Mortalidad_Baja,0.715,0.2252558588385023,0.046129032258064515,0.0015964285722601635,0.05857749112871697,44035.3239358548
Belgium,Mortalidad_Baja,0.76,0.22714211054928268,0.049032258064516124,0.0013859107223205963,0.06375644352619879,41854.5498296444
Belgium,Mortalidad_Baja,0.75,0.21588368725360665,0.04838709677419355,0.0015659148056691569,0.056839306091695775,40893.804537772
Belgium,Mortalidad_Baja,0.742,0.21772154644793326,0.047870967741935486,0.001510894613413511,0.059701430977901565,47995.7786961339
Belgium,Mortalidad_Baja,0.75,0.23160883895057124,0.04981024667931689,0.0015950131262824363,0.05747872253492648,46964.5946777056
Belgium,Mortalidad_Baja,0.71,0.22343587698043282,0.04715370018975332,0.0018611893413558692,0.051720765014844065,44874.1709182123
Belgium,Mortalidad_Baja,0.71,0.2345768159966393,0.048500948766603415,0.0016004148161822783,0.0625145292698904,47760.8298776546
Belgium,Mortalidad_Baja,0.73,0.2553425679196557,0.05125237191650854,0.0018173650011968192,0.054635534667586916,44197.393671162
Belgium,Mortalidad_Baja,0.71,0.2390790460161641,0.05119544592030361,0.001583754441059081,0.06690183343146845,44923.3400135081
Belgium,Mortalidad_Baja,0.73,0.25131533919833926,0.052637571157495254,0.001526771813723405,0.06752682425336098,48303.397956286
Belgium,Mortalidad_Baja,0.74,0.24560887261925674,0.05476280834914611,0.0018765459232952515,0.055042107735002656,44319.165448813
Belgium,Mortalidad_Baja,0.75,0.2522694360626773,0.056925996204933584,0.0018927176453996625,0.055235775050849326,38705.1067959147
Belgium,Mortalidad_Baja,0.76,0.25709927437340224,0.059127134724857686,0.001730642185179156,0.06145494574624688,36809.7013403619
Belgium,Mortalidad_Baja,0.71,0.26015149692441275,0.05658444022770398,0.002254188062986358,0.05121400986196178,35429.4077933344
Belgium,Mortalidad_Baja,0.66,0.25987659969066723,0.055104364326375714,0.0024404496019995153,0.0534475198043035,30655.2092679024
Belgium,Mortalidad_Baja,0.61,0.25004566338470835,0.05208728652751423,0.0026499502431249432,0.05453000717677183,25006.191397109
Belgium,Mortalidad_Baja,0.53,0.25972299981513886,0.047267552182163185,0.0032749424671212435,0.05295047054067906,23015.0712632462
Belgium,Mortalidad_Baja,0.54,0.262359412910874,0.049184060721062614,0.003407425364755452,0.05089114893314552,23098.8865077401
Belgium,Mortalidad_Baja,0.934,0.24374157884827582,0.11342694497153702,0.002188842041305577,0.061732238141380374,28413.8264387368
Belize,Mortalidad_Media,0.381,0.08188345717342813,0.07880265654648956,0.031823626692763084,0.01537356485505544,7068.45478269722
Belize,Mortalidad_Media,0.363,0.07336859496164615,0.07576850094876661,0.03414487520516139,0.015134666448633852,6122.61158580079
Belize,Mortalidad_Media,0.335,0.06037549869296822,0.07055977229601518,0.03911826314393283,0.014294260200341686,5227.19363786168
Belize,Mortalidad_Media,0.272,0.05215334318518378,0.05883870967741935,0.037597239648322935,0.019856065893692945,6190.04792278445
Belize,Mortalidad_Media,0.34700000000000003,0.06621443552288771,0.07703795066413663,0.03220652445051961,0.018446770777264115,6031.28139580144
Belize,Mortalidad_Media,0.35000000000000003,0.0671815418027098,0.0803605313092979,0.03826723884514163,0.015465745451158598,6072.58267640581
Belize,Mortalidad_Media,0.067,0.05262055297776358,0.01601897533206831,0.17987226699958692,0.018417694957432704,6142.49873185177
Belize,Mortalidad_Media,0.067,0.05262055297776358,0.016654648956356734,0.22452314114249103,0.01478877663030666,6154.49593498217
Belize,Mortalidad_Media,0.067,0.05950603702134064,0.01729032258064516,0.23770385681126088,0.01443783853638996,6128.14288539305
Belize,Mortalidad_Media,0.0,0.08074058346838649,0.0,0.0,0.015379504484629916,5950.20299917747
Belize,Mortalidad_Media,0.2,0.08453214205784193,0.05578747628083491,0.0814927004640788,0.015434589056919986,5709.68918765363
Belize,Mortalidad_Media,0.29,0.07415649303172835,0.08309297912713472,0.04794184049601357,0.0192604626869425,5582.22170621269
Belize,Mortalidad_Media,0.29,0.045173817444058344,0.08529411764705883,0.04728622683675244,0.020179258024225773,5451.13897172477
Belize,Mortalidad_Media,0.3,0.06242120631015036,0.0905123339658444,0.04455580990460193,0.021409205453233115,5401.22963143045
Belize,Mortalidad_Media,0.35000000000000003,0.08453214205784193,0.10759013282732448,0.03725088318038029,0.022510666349315995,5713.28126796797
Belize,Mortalidad_Media,0.37,0.02744699718593846,0.11584440227703985,0.03673595250227704,0.021916157410623232,5765.28199932455
Belize,Mortalidad_Media,0.38,0.02727654125928507,0.12113851992409867,0.03917797598118819,0.020140612482743556,5527.16775856439
Belize,Mortalidad_Media,0.45,0.02625915523417673,0.14601518026565466,0.03385130908019489,0.020018101631970275,5272.74417207961
Belize,Mortalidad_Media,0.5,0.02602499641068096,0.16603415559772297,0.03235695917688447,0.019169009877482903,5156.09817143194
Belize,Mortalidad_Media,0.5,0.06218166168890425,0.16982922201138517,0.03271742909958851,0.019429396837690512,4962.08962013799
Belize,Mortalidad_Media,0.5,0.05415993523188315,0.174573055028463,0.0287117521506517,0.02332428890111127,4861.74314184267
Belize,Mortalidad_Media,0.5,0.05351149686156786,0.18026565464895636,0.02973698620818003,0.023244615427817486,4721.81625660785
Belize,Mortalidad_Media,0.5,0.05174302363974619,0.1859582542694497,0.03328730700129053,0.021162131020019615,4729.67080428075
Belize,Mortalidad_Media,0.5,0.0444635190157938,0.22485768500948766,0.03747998674550089,0.02297050061888747,4012.07959009728
Benin,Mortalidad_Alta,0.40299999999999997,0.01698988216470855,0.36476470588235294,0.10442499201092592,0.02024476278188616,1266.42710981159
Benin,Mortalidad_Alta,0.322,0.017000756231451638,0.3000037950664137,0.1386247467305335,0.019549101050202577,1318.65158107487
Benin,Mortalidad_Alta,0.29600000000000004,0.01932722598113991,0.2830815939278937,0.14329644982775183,0.02138258311854227,1200.19426631122
Benin,Mortalidad_Alta,0.281,0.018786945032292512,0.27620113851992406,0.1496462875213964,0.022288569510119538,1130.82135339795
Benin,Mortalidad_Alta,0.302,0.019192541145077777,0.304292220113852,0.14540034775127056,0.021819441892066208,1151.7409703472
Benin,Mortalidad_Alta,0.313,0.018683022850587275,0.3230967741935484,0.14241113897962704,0.022051215416203647,1054.97408066814
Benin,Mortalidad_Alta,0.39,0.018531474249444735,0.4122011385199241,0.1113438190623297,0.02334491848898631,1010.5338961993
Benin,Mortalidad_Alta,0.36,0.017160249994312836,0.3893738140417457,0.11470491891807137,0.025373627796390432,1002.41886879614
Benin,Mortalidad_Alta,0.295,0.01659416569535173,0.3263472485768501,0.13587567814969134,0.02691334137831992,1204.39918670094
