country,categoria_expectativa_vida,tsne_dim1,tsne_dim2,umap_dim1,umap_dim2,gdp_per_capita_current_us$
Belgium,Mortalidad_Baja,55.836243,-9.661948,12.274454,1.1666042,47760.8298776546
Belgium,Mortalidad_Baja,55.20403,-9.91173,12.220023,1.1875615,44197.393671162
Belgium,Mortalidad_Baja,55.69754,-9.770741,12.273468,1.1434841,44923.3400135081
Belgium,Mortalidad_Baja,55.096905,-10.030861,12.2099,1.2058764,48303.397956286
Belgium,Mortalidad_Baja,54.80925,-10.206693,12.213821,1.1852303,44319.165448813
Belgium,Mortalidad_Baja,54.68278,-10.235915,12.188785,1.1916628,38705.1067959147
Belgium,Mortalidad_Baja,54.567688,-10.241034,12.201119,1.2085437,36809.7013403619
Belgium,Mortalidad_Baja,54.579758,-10.760997,12.178505,1.2172607,35429.4077933344
Belgium,Mortalidad_Baja,54.44039,-11.375134,12.094004,1.2280382,30655.2092679024
Belgium,Mortalidad_Baja,18.051054,46.110115,-2.3987293,3.8698833,25006.191397109
Belgium,Mortalidad_Baja,18.160278,45.929317,-2.6524017,4.227689,23015.0712632462
Belgium,Mortalidad_Baja,54.006676,-12.183318,12.002872,1.2740698,23098.8865077401
Belgium,Mortalidad_Baja,56.334152,13.805478,9.768654,-1.0371109,28413.8264387368
Belize,Mortalidad_Media,-0.29806966,26.03355,-2.9698017,8.539893,7068.45478269722
Belize,Mortalidad_Media,-0.5183804,25.991592,-3.0213742,8.544492,6122.61158580079
Belize,Mortalidad_Media,-0.71232706,25.654509,-2.97507,8.593331,5227.19363786168
Belize,Mortalidad_Media,0.20306341,23.896906,-2.7398748,8.406106,6190.04792278445
Belize,Mortalidad_Media,20.52948,-46.327858,10.4345455,9.867223,6031.28139580144
Belize,Mortalidad_Media,-0.5060839,25.653187,-2.9746556,8.558268,6072.58267640581
Belize,Mortalidad_Media,-7.4408755,30.232067,-2.5748343,7.101444,6142.49873185177
Belize,Mortalidad_Media,-7.554891,30.083658,-2.5505917,7.0862994,6154.49593498217
Belize,Mortalidad_Media,-7.58207,30.032845,-2.5915198,7.0943413,6128.14288539305
Belize,Mortalidad_Media,-7.519181,29.806137,-2.5806072,7.1115327,5950.20299917747
Belize,Mortalidad_Media,-3.414143,26.043507,-2.8971608,8.7778015,5709.68918765363
Belize,Mortalidad_Media,-2.037481,25.224417,-2.9229045,8.7227745,5582.22170621269
Belize,Mortalidad_Media,-2.5256095,24.807158,-2.9004867,8.806697,5451.13897172477
Belize,Mortalidad_Media,-2.073244,25.05387,-2.9046116,8.744096,5401.22963143045
Belize,Mortalidad_Media,-1.138459,25.992085,-2.977403,8.612337,5713.28126796797
Belize,Mortalidad_Media,-1.0677989,27.837788,-3.2825427,8.733193,5765.28199932455
Belize,Mortalidad_Media,-1.1659797,27.9067,-3.327794,8.765213,5527.16775856439
Belize,Mortalidad_Media,-0.7326255,30.54845,-3.4731557,8.789264,5272.74417207961
Belize,Mortalidad_Media,-0.80251884,31.095095,-3.5660262,8.845903,5156.09817143194
Belize,Mortalidad_Media,-0.8541032,31.226753,-3.5755248,8.864127,4962.08962013799
Belize,Mortalidad_Media,-0.6925364,31.480104,-3.578079,8.852979,4861.74314184267
Belize,Mortalidad_Media,-0.8400621,31.582516,-3.571563,8.900099,4721.81625660785
Belize,Mortalidad_Media,-1.0719256,31.885925,-3.590159,9.01559,4729.67080428075
Belize,Mortalidad_Media,10.455589,-48.94227,10.308856,11.060595,4012.07959009728
Benin,Mortalidad_Alta,-42.390972,11.149468,-3.0529811,15.492872,1266.42710981159
Benin,Mortalidad_Alta,-23.866407,-51.71792,9.645817,14.745691,1318.65158107487
Benin,Mortalidad_Alta,-40.226707,9.865593,-2.8867266,15.433824,1200.19426631122
Benin,Mortalidad_Alta,-40.087963,9.594317,-2.8534963,15.470613,1130.82135339795
Benin,Mortalidad_Alta,-23.662317,-52.59043,9.582717,14.679158,1151.7409703472
Benin,Mortalidad_Alta,-40.5183,9.39233,-2.793241,15.497338,1054.97408066814
Benin,Mortalidad_Alta,-42.348682,10.24964,-2.936258,15.532448,1010.5338961993
Benin,Mortalidad_Alta,-23.977385,-52.88064,9.551151,14.646455,1002.41886879614
Benin,Mortalidad_Alta,-37.622746,3.0981517,-2.2933106,15.604742,1204.39918670094
Benin,Mortalidad_Alta,-37.59196,3.0038116,-2.2187717,15.6059265,1168.92699279226
Benin,Mortalidad_Alta,-37.684155,2.7006226,-2.1705348,15.67775,1071.5258366283
Benin,Mortalidad_Alta,-24.875797,-52.96046,9.4071665,14.677819,1059.41358852588
Benin,Mortalidad_Alta,-40.419914,-0.5262291,-2.0952551,16.172592,973.244254931526
Benin,Mortalidad_Alta,-40.113052,-0.7728701,-2.0576322,16.194191,1024.10277858112
Benin,Mortalidad_Alta,-40.04883,-0.8769593,-1.9909351,16.22912,1060.60254502099
Benin,Mortalidad_Alta,-44.52167,-2.4969735,-2.236458,16.581774,912.338247188342
Benin,Mortalidad_Alta,-44.939438,-2.2084591,-2.277437,16.662207,809.147072506221
Benin,Mortalidad_Alta,-45.28894,-1.9745327,-2.2934313,16.685741,779.437777753268
Benin,Mortalidad_Alta,-45.30511,-1.6590998,-2.2777684,16.69693,758.695803786371
Benin,Mortalidad_Alta,-28.017252,-52.775486,9.105526,15.068634,676.002878084282
Benin,Mortalidad_Alta,-45.0331,-1.2584813,-2.230585,16.674969,546.463829658159
Benin,Mortalidad_Alta,-44.735466,-1.4487256,-2.1984055,16.681578,492.401499509072
Benin,Mortalidad_Alta,-44.795547,-1.0680387,-2.2149293,16.671522,487.424141384242
Benin,Mortalidad_Alta,-38.573483,-7.5747523,-1.357508,16.30476,348.435238914394
Bhutan,Mortalidad_Media,33.062294,-23.801798,11.721142,7.85413,3711.32767981591
Bhutan,Mortalidad_Media,-28.069284,31.571535,-4.0687375,11.01355,3570.61257980872
Bhutan,Mortalidad_Media,-28.142984,31.504986,-4.039011,11.071333,3191.66906999331
Bhutan,Mortalidad_Media,-28.228788,31.904446,-4.058301,10.9954,3576.87987100503
Bhutan,Mortalidad_Media,-28.844086,32.54075,-4.1796956,11.015163,3400.20417245342
Bhutan,Mortalidad_Media,-12.511793,-33.55814,12.219972,13.351055,3435.28804735662
Bhutan,Mortalidad_Media,-28.902317,33.719215,-4.207902,10.982526,3152.30905106786
Bhutan,Mortalidad_Media,-28.998884,33.684635,-4.246226,10.99786,2954.04081911097
Bhutan,Mortalidad_Media,-29.277796,33.65469,-4.2464466,11.01989,2849.49998647303
Bhutan,Mortalidad_Media,-29.408798,33.758095,-4.2889485,11.032747,2679.95217201538
Bhutan,Mortalidad_Media,-13.081267,-32.981934,12.217411,13.365603,2751.2128864294
Bhutan,Mortalidad_Media,-30.261831,33.3805,-4.2752776,11.044971,2787.97967608562
Bhutan,Mortalidad_Media,-30.3724,33.33141,-4.294601,11.044212,2435.5798056672
Bhutan,Mortalidad_Media,-30.678947,32.974766,-4.2289405,11.141175,1918.39599211093
Bhutan,Mortalidad_Media,-38.745438,27.908535,-4.450378,13.632815,1919.59774896395
Bhutan,Mortalidad_Media,-17.430424,-40.466927,11.292823,14.367778,1850.41570433398
Bhutan,Mortalidad_Alta,-41.82433,24.936905,-4.4385333,13.972443,1405.6071618158
Bhutan,Mortalidad_Alta,-41.38349,24.153988,-4.3732533,13.960213,1299.94938578359
Bhutan,Mortalidad_Alta,-42.3697,23.350456,-4.349751,14.165263,1130.35934606796
Bhutan,Mortalidad_Alta,-21.125061,-48.832874,10.236889,14.514498,1022.38240311018
Bhutan,Mortalidad_Alta,-43.993385,21.161858,-4.2521,14.391919,895.799489930972
Bhutan,Mortalidad_Alta,-43.693825,20.30643,-4.0835166,14.518003,812.238210772056
Bhutan,Mortalidad_Alta,-43.889328,18.818897,-3.9355578,14.750052,771.924911410619
Bhutan,Mortalidad_Alta,-46.409904,-0.05525325,-2.5650895,16.817205,530.103676927417
Bolivia,Mortalidad_Media,-6.5694194,-44.495163,11.076376,13.118146,3643.92826984604
Bolivia,Mortalidad_Alta,-4.9572396,-45.995415,11.003626,13.047034,3384.84486462654
Bolivia,Mortalidad_Alta,-4.9144206,-45.998573,10.9307785,12.958478,3099.94219053514
Bolivia,Mortalidad_Media,-6.593711,-45.663494,10.903108,13.0972805,3503.89601123129
Bolivia,Mortalidad_Media,-6.5877423,-45.134354,11.027292,13.089338,3500.72642189887
Bolivia,Mortalidad_Media,-11.22187,-42.21432,11.1699705,13.355354,3306.30301224425
Bolivia,Mortalidad_Media,-11.212142,-42.2629,11.1911125,13.35961,3035.87347732132
Bolivia,Mortalidad_Media,-11.90575,-41.857773,11.336181,13.682025,2996.01289811344
Bolivia,Mortalidad_Media,-14.9351635,-39.823334,11.377667,14.121958,3041.43503162408
Bolivia,Mortalidad_Alta,-15.145807,-39.871284,11.37841,14.186287,2870.02377000756
Bolivia,Mortalidad_Alta,-15.184159,-40.091675,11.330985,14.214853,2575.59857098084
Bolivia,Mortalidad_Alta,-15.255637,-40.393772,11.306485,14.226007,2315.52121930607
Bolivia,Mortalidad_Alta,-33.9112,31.133596,-4.437763,11.64184,1929.78373077158
Bolivia,Mortalidad_Alta,-15.087443,-41.25785,11.147461,14.205981,1731.18172112209
Bolivia,Mortalidad_Alta,-15.586161,-40.983078,11.248758,14.241364,1692.67248455876
Bolivia,Mortalidad_Alta,-15.634773,-41.500076,11.170282,14.222814,1354.54905949929
Bolivia,Mortalidad_Alta,-15.934302,-41.80045,11.13641,14.259444,1202.71150446327
Bolivia,Mortalidad_Alta,-18.46248,-56.597546,10.594012,14.149798,1020.12326200737
Bolivia,Mortalidad_Alta,-18.876017,-56.588528,9.669125,14.018771,953.191893246277
Bolivia,Mortalidad_Alta,-21.47415,6.5160303,-1.4664894,14.047892,893.013760211149
Bolivia,Mortalidad_Alta,-19.472258,-56.91964,9.514116,14.02364,888.221328974352
Bolivia,Mortalidad_Alta,-19.69727,-57.02456,9.468788,14.032322,930.168227214313
Bolivia,Mortalidad_Alta,-19.925753,-57.095978,9.416131,14.0508375,975.777060358751
Bolivia,Mortalidad_Alta,-26.590557,-6.108094,-0.73225176,15.577162,852.754034861444
Bosnia and Herzegovina,Mortalidad_Baja,-4.0870857,43.122505,-4.787327,7.944805,7655.59421024383
Bosnia and Herzegovina,Mortalidad_Media,-2.7188675,44.731976,-4.82976,7.738817,7295.3438240957
Bosnia and Herzegovina,Mortalidad_Baja,-3.005539,44.180157,-4.810561,7.798542,6130.31133245161
Bosnia and Herzegovina,Mortalidad_Baja,-4.751734,42.82208,-4.818852,8.023551,6122.3753450882
Bosnia and Herzegovina,Mortalidad_Baja,-5.1326804,42.858513,-4.757994,8.086758,6047.84584261133
Bosnia and Herzegovina,Mortalidad_Baja,-4.4405465,42.8133,-4.774309,7.995708,5345.01985489192
Bosnia and Herzegovina,Mortalidad_Baja,-3.6117473,43.768154,-4.77087,7.887489,4928.5665251728
Bosnia and Herzegovina,Mortalidad_Baja,-3.2134175,43.973415,-4.7637215,7.8720984,4662.25883724069
Bosnia and Herzegovina,Mortalidad_Baja,-4.0275936,42.138565,-4.7512484,7.96193,5206.06558252
Bosnia and Herzegovina,Mortalidad_Baja,-4.4955077,42.12554,-4.7373543,8.015641,5034.56616016469
Bosnia and Herzegovina,Mortalidad_Baja,-4.1792183,42.186985,-4.7529488,7.9486156,4693.78899115381
Bosnia and Herzegovina,Mortalidad_Baja,10.773407,-27.549145,12.4765625,10.661485,4982.69375768263
Bosnia and Herzegovina,Mortalidad_Baja,-4.6730914,42.055233,-4.770916,7.975758,4506.47828548389
Bosnia and Herzegovina,Mortalidad_Baja,-4.6294074,41.83666,-4.719128,8.081318,4539.91863774968
Bosnia and Herzegovina,Mortalidad_Baja,-5.515443,41.622986,-4.75437,8.127957,4841.69311934649
Bosnia and Herzegovina,Mortalidad_Baja,5.4729466,-28.26204,12.512196,11.3629675,3931.48948737505
Bosnia and Herzegovina,Mortalidad_Baja,-5.895919,41.05159,-4.7492666,8.212539,3166.12865344833
Bosnia and Herzegovina,Mortalidad_Baja,-5.415585,40.872944,-4.7463994,8.182389,2739.61076866057
Bosnia and Herzegovina,Mortalidad_Baja,2.460011,-36.774822,11.958212,11.90737,2452.68616839392
Bosnia and Herzegovina,Mortalidad_Baja,-8.288672,31.682678,-2.592565,7.0986257,2033.94700935864
Bosnia and Herzegovina,Mortalidad_Baja,-8.402886,31.703583,-2.536946,7.1474934,1606.54672243362
Bosnia and Herzegovina,Mortalidad_Baja,2.4320138,-36.789833,11.905955,11.898502,1387.89365131544
Bosnia and Herzegovina,Mortalidad_Baja,-8.441267,31.692766,-2.5690656,7.125343,1338.48059636261
Bosnia and Herzegovina,Mortalidad_Media,-21.960943,27.202997,-3.6463146,12.74893,502.365980975339
Botswana,Mortalidad_Media,-2.900139,3.8073037,1.1232004,12.656135,8328.70905682185
Botswana,Mortalidad_Alta,-1.9854174,4.3094387,1.249265,12.650819,7807.88794500125
Botswana,Mortalidad_Media,-1.4854728,5.7390685,1.4732369,12.560244,6323.29749806946
Botswana,Mortalidad_Media,-2.2699056,4.5681868,1.2336222,12.646417,7172.08956480028
Botswana,Mortalidad_Alta,-2.66094,3.8356018,1.1463995,12.660972,7407.95940141786
Botswana,Mortalidad_Alta,-2.7425675,3.4191298,1.1035103,12.658816,7104.96401088027
Botswana,Mortalidad_Alta,-2.806622,2.6215525,1.0817813,12.6254835,6749.05994339013
Botswana,Mortalidad_Alta,-15.044008,-61.081482,9.180089,13.084085,6141.20394726616
Botswana,Mortalidad_Alta,-2.7166076,1.9678196,1.0350944,12.59076,7122.36423421503
Botswana,Mortalidad_Alta,-2.6529078,1.9988158,1.0354235,12.628074,6666.91219583487
Botswana,Mortalidad_Alta,-2.612226,1.8344923,1.0508603,12.609858,6595.53845015424
Botswana,Mortalidad_Alta,-2.7054203,1.1143435,0.97884506,12.601478,7287.38295334919
Botswana,Mortalidad_Alta,-2.6173599,1.441544,1.0039488,12.599776,6215.73216077919
Botswana,Mortalidad_Alta,-15.629953,-61.39666,9.158709,13.138355,5082.93388332404
Botswana,Mortalidad_Alta,-2.7261891,0.6783627,0.9291532,12.587622,5503.07395314313
Botswana,Mortalidad_Alta,-2.7395337,-0.17915002,0.8497642,12.60028,5529.12574632532
Botswana,Mortalidad_Alta,-2.770639,-0.5774133,0.7964737,12.635187,5291.58379144849
Botswana,Mortalidad_Alta,-2.8630714,-0.9797773,0.7499902,12.637659,5391.07076619634
Botswana,Mortalidad_Alta,-2.6915908,-0.7738864,0.79823345,12.627028,4956.69287735214
Botswana,Mortalidad_Alta,-2.9737175,-0.73450166,0.7945099,12.631366,4230.12326909926
Botswana,Mortalidad_Alta,-16.857801,-61.580593,9.166043,13.187264,3117.25087183011
Botswana,Mortalidad_Alta,-2.7726424,-1.1338375,0.7654023,12.638688,3206.07123689853
Botswana,Mortalidad_Alta,-2.7035322,-1.288689,0.76650643,12.629905,3450.81180622992
Botswana,Mortalidad_Alta,-3.5129292,-1.1093554,0.7514738,12.809302,3156.18194514079
Brazil,Mortalidad_Media,15.470233,-40.19494,10.119972,9.991688,9281.33334441234
Brazil,Mortalidad_Media,18.634531,-37.743744,11.010441,9.726814,7972.5366498646
Brazil,Mortalidad_Media,22.932386,-43.13329,10.350812,9.536213,7074.19378337644
Brazil,Mortalidad_Baja,21.803205,-49.259663,9.874366,9.851104,9029.83326681073
Brazil,Mortalidad_Baja,21.681368,-49.210785,9.852328,9.880539,9300.66164923219
Brazil,Mortalidad_Baja,21.739712,-49.01311,9.879834,9.849232,10080.5092819305
Brazil,Mortalidad_Media,23.27946,-43.70215,10.204977,9.515895,8836.28652735657
Brazil,Mortalidad_Media,23.017466,-43.748253,10.136473,9.609608,8936.19661712113
Brazil,Mortalidad_Media,19.552122,-49.106968,9.947127,9.859026,12274.9939689363
Brazil,Mortalidad_Media,18.952656,-49.440525,9.86718,9.949856,12458.8912138813
Brazil,Mortalidad_Media,18.611073,-49.80684,9.811525,10.050466,12521.7213519966
Brazil,Mortalidad_Media,18.022926,-49.996265,9.827448,10.098087,13396.6243562986
Brazil,Mortalidad_Media,3.7371008,28.4557,-3.3117273,7.9537506,11403.2821278747
Brazil,Mortalidad_Media,18.285044,-50.211845,9.798487,10.053147,8678.6592244676
Brazil,Mortalidad_Media,17.499603,-50.713314,9.805111,10.19008,8908.33176538648
Brazil,Mortalidad_Media,17.117836,-50.6168,9.8100195,10.28709,7409.69130673473
Brazil,Mortalidad_Media,15.916949,-50.911728,9.864028,10.447314,5934.14470924968
Brazil,Mortalidad_Media,14.92539,-51.192696,10.0012665,10.750386,4827.78173074714
Brazil,Mortalidad_Media,14.16589,-51.359684,10.125978,10.89618,3663.823188064
Brazil,Mortalidad_Media,13.730235,-51.257664,10.0612955,10.915255,3090.6070097455
Brazil,Mortalidad_Media,13.446381,-51.216003,9.983065,10.989906,2855.94018885769
Brazil,Mortalidad_Media,13.157813,-51.174076,9.938614,11.055535,3176.28935747524
Brazil,Mortalidad_Media,1.5959623,29.721506,-3.328463,8.482406,3766.54811466032
Brazil,Mortalidad_Media,11.539335,-51.1725,9.983664,11.203465,4756.74840785403
Brunei Darussalam,Mortalidad_Media,40.663586,49.813877,-2.2643015,-1.0755827,36632.9280421411
Brunei Darussalam,Mortalidad_Media,39.652195,49.43947,-2.2973688,-1.1295042,31006.9636220576
Brunei Darussalam,Mortalidad_Media,39.436993,48.82023,-2.3159885,-1.2347654,26834.3592463839
Brunei Darussalam,Mortalidad_Media,39.690475,49.159477,-2.3189569,-1.1907061,30426.5730284202
Brunei Darussalam,Mortalidad_Media,39.34562,49.91537,-2.3050904,-1.063095,30988.1190497851
Brunei Darussalam,Mortalidad_Media,39.102215,49.578663,-2.3004029,-1.0861259,28024.3824618568
Brunei Darussalam,Mortalidad_Media,35.965946,51.722603,-2.510105,-0.65976286,26663.2973199878
Brunei Darussalam,Mortalidad_Media,36.471928,51.93577,-2.4788892,-0.6720515,30625.128732694
Brunei Darussalam,Mortalidad_Media,40.20839,50.04628,-2.2820086,-1.0580713,41026.508391054
Bulgaria,Mortalidad_Media,23.571026,-20.386374,12.766326,8.670123,13999.6719197289
Bulgaria,Mortalidad_Media,25.062305,-21.78565,12.435631,8.618686,12972.2173356002
Bulgaria,Mortalidad_Media,24.328005,-22.02254,12.46328,8.634345,10769.9475699414
Bulgaria,Mortalidad_Media,17.235561,-22.69962,13.073082,9.380839,10372.8044341114
Bulgaria,Mortalidad_Media,17.31361,-22.528782,13.068468,9.328779,9872.38507789106
Bulgaria,Mortalidad_Media,17.279501,-20.176086,13.164652,9.256622,8696.68930427924
Bulgaria,Mortalidad_Media,17.419893,-20.03799,13.159556,9.243017,7822.49923292968
Bulgaria,Mortalidad_Media,17.094032,-20.48486,13.2024975,9.388325,7268.65445473873
Bulgaria,Mortalidad_Media,15.507847,-21.817959,13.253319,9.578891,8069.60005667684
Bulgaria,Mortalidad_Media,15.042732,-22.008793,13.265371,9.702739,7795.98092108928
Bulgaria,Mortalidad_Media,15.195902,-21.309649,13.290827,9.578312,7431.95789508871
Bulgaria,Mortalidad_Media,15.714643,-20.953215,13.267598,9.522166,7849.58061302818
Bulgaria,Mortalidad_Media,15.913084,-21.853798,13.220339,9.493701,6853.94805511171
Bulgaria,Mortalidad_Media,15.569379,-19.055338,13.26538,9.416811,6988.27316296465
Bulgaria,Mortalidad_Media,13.9829035,-17.42497,13.22226,9.870418,7271.30338858025
Bulgaria,Mortalidad_Media,14.219812,-17.488476,13.303966,9.5403385,5888.57081403932
Bulgaria,Mortalidad_Media,13.983288,-17.372604,13.231562,9.894589,4523.1465578805
Bulgaria,Mortalidad_Media,-3.5040805,46.15883,-4.930173,7.8342485,3899.82596332878
Bulgaria,Mortalidad_Media,-3.5648584,46.11667,-4.901069,8.562642,3389.68743360274
Bulgaria,Mortalidad_Media,9.005037,-30.344011,12.621025,10.569415,2719.49436859287
Bulgaria,Mortalidad_Media,-11.772428,39.107723,-4.7473235,9.302881,2092.98288625558
Bulgaria,Mortalidad_Media,4.2367244,-32.765476,12.035212,11.438543,1770.90704918691
Bulgaria,Mortalidad_Media,-12.5477295,39.576023,-4.777993,9.447882,1621.26210738992
Bulgaria,Mortalidad_Media,20.795244,-46.818516,10.4078865,9.8068695,2259.25922555221
Burkina Faso,Mortalidad_Alta,-38.481915,23.347198,-3.541471,14.813639,836.118304593682
Burkina Faso,Mortalidad_Alta,-20.70489,-53.812313,9.776636,14.287986,895.535288442991
Burkina Faso,Mortalidad_Alta,-42.262115,16.497131,-3.3737123,15.017172,825.237038782475
Burkina Faso,Mortalidad_Alta,-42.279465,16.402773,-3.3317106,15.063264,764.853077774946
Burkina Faso,Mortalidad_Alta,-23.319496,-51.03702,9.7459755,14.580344,777.465618514048
Burkina Faso,Mortalidad_Alta,-42.946884,15.921894,-3.263194,15.19966,709.091535894695
Burkina Faso,Mortalidad_Alta,-42.91987,15.347329,-3.2488027,15.253863,663.742364842886
Burkina Faso,Mortalidad_Alta,-42.973705,15.170488,-3.1113362,15.495845,630.124750752312
Burkina Faso,Mortalidad_Alta,-25.071823,-51.953793,9.489501,14.718117,764.861675106225
Burkina Faso,Mortalidad_Alta,-42.294506,0.011163782,-2.3084126,16.156805,759.762065168498
Burkina Faso,Mortalidad_Alta,-42.548355,-0.20077986,-2.2420347,16.320692,731.470138867833
Burkina Faso,Mortalidad_Alta,-42.482616,-0.51557827,-2.2427652,16.305725,725.024767725475
Burkina Faso,Mortalidad_Alta,-42.306057,-0.7815052,-2.1867373,16.333271,624.957252224766
Burkina Faso,Mortalidad_Alta,-27.5806,-54.640484,8.974732,14.764243,601.569520671859
Burkina Faso,Mortalidad_Alta,-39.54013,-2.5298362,-1.8407003,16.291367,619.437533256264
Burkina Faso,Mortalidad_Alta,-34.613285,-5.3296766,-1.097334,16.24761,514.684451177238
Burkina Faso,Mortalidad_Alta,-35.37101,-5.820664,-1.0859914,16.322985,455.513655620024
Burkina Faso,Mortalidad_Alta,-36.102226,-6.260054,-1.130394,16.584505,441.164148016012
Burkina Faso,Mortalidad_Alta,-34.630245,-6.669959,-0.9587647,16.473682,403.81283743461
Burkina Faso,Mortalidad_Alta,-29.447557,-55.01434,8.847076,14.867689,362.373899996953
Burkina Faso,Mortalidad_Alta,-37.97359,-9.58072,-0.94223547,16.892475,285.654087637533
Burkina Faso,Mortalidad_Alta,-36.509663,-11.361651,-0.8075923,17.047312,259.485223380436
Burkina Faso,Mortalidad_Alta,-35.952785,-11.179782,-0.78565824,16.919298,248.908526921752
Burkina Faso,Mortalidad_Alta,-42.83157,-12.580056,-1.1534222,17.56963,229.092294496817
Burundi,Mortalidad_Alta,-39.11551,15.134921,-3.4357326,15.188938,250.634225368744
Burundi,Mortalidad_Alta,-38.795387,14.008415,-3.4513958,15.188319,214.091455416133
Burundi,Mortalidad_Alta,-23.33898,-48.140255,9.957138,14.734097,210.008139902508
